Payment_ID,Loan_ID,Payment_Date,Payment_Amount,Remaining_Balance,Is_Late,Days_Late
10115,5630,2024-12-14,1053.87,31597.31,0,0
10116,5656,2022-09-13,1049.95,36362.9,0,0
10117,5893,2020-09-24,323.41,8729.88,1,24
10118,5201,2021-05-21,614.51,20975.02,0,0
10119,5239,2023-03-17,1490.66,33698.89,1,29
10120,5334,2023-07-13,1081.95,4445.91,0,0
10121,5915,2024-01-13,1149.1,31786.49,1,5
10122,5415,2022-08-06,476.79,7318.94,0,0
10123,5969,2022-09-21,302.42,32324.75,1,54
10124,5484,2022-06-10,559.97,24480.04,0,0
10125,5437,2023-09-19,523.57,7729.44,0,0
10126,5999,2021-12-28,504.91,18934.17,0,0
10127,5246,2024-10-26,450.58,27276.21,1,32
10128,5858,2022-08-30,947.18,25354.12,0,0
10129,5008,2024-05-08,626.53,17089.89,0,0
10130,5152,2021-10-17,1266.45,35974.66,0,0
10131,5392,2023-06-24,439.13,20770.54,0,0
10132,5211,2023-05-02,804.02,20234.69,0,0
10133,5367,2024-04-16,217.76,2490.02,0,0
10134,5944,2024-10-09,826.19,36884.82,1,51
10135,5670,2024-07-04,272.59,7084.66,1,35
10136,5570,2024-06-13,1471.04,21133.79,0,0
10137,5086,2023-06-19,1227.77,32142.7,0,0
10138,5055,2021-03-10,837.14,8618.13,0,0
10139,5713,2022-11-14,312.56,21094.93,0,0
10140,5634,2024-10-12,970.18,9627.4,0,0
10141,5446,2020-02-20,1186.39,30387.8,0,0
10142,5620,2023-06-14,447.93,22573.65,0,0
10143,5304,2022-12-20,938.67,34239.03,1,30
10144,5132,2023-12-16,1258.47,35782.32,1,28
10145,5421,2021-06-01,1198.72,25949.34,0,0
10146,5904,2020-03-05,1243.89,29015.65,1,15
10147,5385,2024-12-16,1343.12,21968.8,0,0
10148,5988,2024-02-16,1418.99,15377.15,0,0
10149,5198,2024-03-25,727.18,25924.72,0,0
10150,5047,2020-02-25,939.4,36331.54,0,0
10151,5740,2021-05-08,1227.86,16667.22,0,0
10152,5757,2020-03-26,1106.28,12576.4,0,0
10153,5203,2020-04-18,1494.18,15537.48,0,0
10154,5261,2021-11-11,217.78,17415.91,0,0
10155,5690,2024-10-26,661.67,2942.44,0,0
10156,5024,2020-06-09,565.34,19937.67,0,0
10157,5687,2023-04-06,541.01,19772.57,0,0
10158,5786,2021-09-24,489.29,23537.75,0,0
10159,5340,2020-05-21,1121.86,14512.8,0,0
10160,5412,2023-06-03,310.19,24524.3,0,0
10161,5973,2021-03-21,1164.09,35128.65,1,55
10162,5261,2020-10-11,1101.45,38218.84,0,0
10163,5286,2024-08-29,526.05,23344.49,0,0
10164,5513,2023-07-14,528.68,1703.64,0,0
10165,5086,2022-12-17,1017.52,38769.44,0,0
10166,5850,2023-03-24,1190.82,28234.48,0,0
10167,5430,2023-04-01,1339.43,13438.55,0,0
10168,5581,2023-12-01,1307.78,5886.31,1,36
10169,5031,2020-05-06,1454.35,5736.74,0,0
10170,5710,2022-08-18,955.8,6709.78,0,0
10171,5603,2024-10-17,1381.25,1822.9,1,46
10172,5440,2021-06-18,1251.07,36086.17,0,0
10173,5985,2024-05-08,1363.07,21630.73,1,31
10174,5349,2022-10-04,215.11,27998.38,0,0
10175,5895,2020-10-24,1455.67,33124.34,0,0
10176,5412,2023-09-30,815.59,31661.64,0,0
10177,5528,2020-04-06,1237.64,35304.22,0,0
10178,5310,2020-09-21,365.37,38690.18,0,0
10179,5949,2021-06-12,714.72,17562.82,0,0
10180,5396,2024-03-25,552.9,38013.42,0,0
10181,5788,2020-06-17,579.16,28931.6,0,0
10182,5338,2020-09-25,360.23,2826.73,0,0
10183,5674,2023-11-05,1247.49,27271.32,0,0
10184,5437,2023-01-01,212.02,27468.67,1,12
10185,5704,2020-06-23,606.26,36234.42,1,39
10186,5663,2022-12-18,426.73,14917.29,0,0
10187,5365,2023-07-09,965.75,23396.46,0,0
10188,5923,2022-07-08,530.53,487.5,0,0
10189,5113,2020-01-22,536.7,13283.01,0,0
10190,5785,2023-10-19,834.84,2489.75,1,60
10191,5176,2023-11-04,1048.5,20874.92,0,0
10192,5149,2021-12-23,357.7,32697.91,1,21
10193,5178,2022-12-26,428.16,8257.71,0,0
10194,5936,2020-07-01,521.33,21097.64,0,0
10195,5382,2024-10-25,1465.87,8160.35,1,49
10196,5223,2023-08-02,716.3,4827.54,0,0
10197,5259,2023-07-02,978.69,20439.87,0,0
10198,5785,2022-11-13,514.01,3165.94,0,0
10199,5189,2024-11-02,837.6,23494.19,0,0
10200,5306,2024-10-23,296.35,1253.5,0,0
10201,5378,2023-02-14,245.16,4268.6,1,54
10202,5602,2023-01-09,809.35,21999.9,0,0
10203,5343,2023-07-07,718.26,23656.3,1,13
10204,5774,2021-03-09,377.94,1159.48,0,0
10205,5156,2023-07-05,1093.88,22935.07,0,0
10206,5712,2023-02-12,1490.77,33540.1,1,3
10207,5055,2021-11-15,714.34,28892.65,0,0
10208,5766,2023-08-05,1011.93,5247.4,0,0
10209,5442,2023-07-11,1451.87,23698.99,0,0
10210,5685,2021-04-27,1281.0,26890.1,0,0
10211,5200,2020-11-22,802.62,1489.25,0,0
10212,5403,2022-03-31,1158.74,34213.91,1,51
10213,5614,2021-11-23,366.58,36250.7,1,52
10214,5797,2022-05-05,865.74,34018.09,0,0
10215,5663,2021-11-21,562.78,32985.26,0,0
10216,5623,2024-01-30,409.51,29798.61,1,52
10217,5928,2020-01-31,754.17,25337.28,0,0
10218,5778,2022-04-19,370.32,27145.08,0,0
10219,5603,2021-08-09,1108.68,32255.81,0,0
10220,5177,2021-07-15,793.11,26499.94,0,0
10221,5449,2024-10-07,890.49,13109.08,0,0
10222,5743,2022-04-24,390.29,15038.44,0,0
10223,5541,2023-03-30,381.7,35882.3,0,0
10224,5955,2020-01-10,958.44,684.88,0,0
10225,5301,2022-06-01,1480.51,27952.82,0,0
10226,5707,2022-12-22,325.13,38191.1,0,0
10227,5307,2023-09-28,571.45,28249.13,0,0
10228,5751,2022-05-11,1330.3,39756.48,0,0
10229,5869,2020-01-23,293.95,27501.8,0,0
10230,5991,2020-02-03,1338.65,1374.52,1,7
10231,5896,2024-09-18,881.57,33080.4,1,50
10232,5267,2024-11-09,730.75,11385.2,0,0
10233,5214,2023-01-07,602.58,17842.29,0,0
10234,5594,2022-09-13,586.25,12483.68,1,13
10235,5640,2021-01-03,597.54,10742.16,0,0
10236,5483,2024-05-25,1350.24,17256.23,1,55
10237,5262,2022-02-27,1140.93,15150.06,0,0
10238,5067,2022-08-15,1070.64,25333.54,0,0
10239,5574,2022-04-18,1238.37,32526.05,0,0
10240,5133,2023-12-01,534.25,11883.55,0,0
10241,5649,2020-03-21,1003.46,8548.85,0,0
10242,5540,2020-10-17,798.09,26675.81,0,0
10243,5512,2024-01-03,1217.17,26812.8,0,0
10244,5211,2020-04-01,602.03,36045.25,0,0
10245,5988,2020-02-13,1036.13,637.83,0,0
10246,5987,2020-03-15,1346.88,34121.63,0,0
10247,5717,2020-12-19,722.8,20840.09,0,0
10248,5253,2022-12-20,286.61,24852.08,0,0
10249,5038,2024-04-28,870.87,3654.86,0,0
10250,5043,2022-11-03,649.76,17304.6,0,0
10251,5629,2020-07-11,1073.89,9092.1,0,0
10252,5405,2022-03-06,1436.34,10169.0,0,0
10253,5987,2021-03-02,831.29,20163.8,1,51
10254,5702,2024-04-27,806.05,32498.24,0,0
10255,5046,2022-01-03,1050.96,29751.24,0,0
10256,5454,2021-04-19,334.55,23640.0,0,0
10257,5678,2023-06-24,529.56,21576.73,0,0
10258,5305,2021-02-09,1394.67,17092.24,0,0
10259,5715,2020-05-18,1070.93,38908.4,1,22
10260,5233,2023-09-21,217.48,22407.7,0,0
10261,5245,2024-05-26,466.01,10158.66,0,0
10262,5721,2021-12-21,1087.69,9203.63,1,16
10263,5760,2021-12-12,1193.72,24454.12,0,0
10264,5295,2020-01-15,1291.82,20913.1,0,0
10265,5839,2023-03-21,579.83,307.91,0,0
10266,5383,2024-11-15,1410.34,33202.61,0,0
10267,5158,2022-03-08,918.83,28164.89,0,0
10268,5405,2020-09-07,1105.5,26473.17,0,0
10269,5001,2023-09-12,975.76,2751.23,0,0
10270,5217,2020-01-21,359.56,14482.23,0,0
10271,5928,2024-10-19,1452.05,37415.29,1,34
10272,5507,2024-06-06,359.74,34503.57,0,0
10273,5761,2023-12-01,531.35,11421.72,0,0
10274,5904,2021-08-31,1257.72,6282.36,0,0
10275,5581,2022-12-25,1004.18,17963.52,0,0
10276,5030,2020-06-17,1289.59,14233.22,0,0
10277,5627,2024-12-06,870.46,27289.06,0,0
10278,5520,2021-05-13,690.09,38657.39,0,0
10279,5881,2022-07-12,1398.4,14520.06,0,0
10280,5275,2022-10-05,247.13,2488.97,0,0
10281,5492,2024-06-16,1312.97,35904.56,1,60
10282,5827,2023-06-24,500.06,1517.99,0,0
10283,5951,2022-11-08,1303.36,38110.64,0,0
10284,5926,2021-10-08,380.96,26583.18,0,0
10285,5847,2023-05-31,954.28,37667.57,0,0
10286,5036,2023-10-17,1354.54,7986.39,0,0
10287,5311,2020-05-29,815.6,1627.99,0,0
10288,5044,2023-03-16,1170.54,19528.4,1,38
10289,5155,2021-08-02,1246.07,18024.94,0,0
10290,5077,2024-07-04,1157.44,13259.69,0,0
10291,5590,2021-11-01,1402.93,38306.26,1,47
10292,5613,2022-08-25,780.88,32903.35,1,33
10293,5438,2020-12-22,425.06,26463.28,0,0
10294,5432,2020-04-05,262.15,6514.33,0,0
10295,5542,2022-11-08,520.4,29372.94,0,0
10296,5039,2023-07-22,386.16,29080.5,0,0
10297,5239,2022-01-03,925.33,17002.73,0,0
10298,5013,2024-10-03,440.43,36991.44,0,0
10299,5122,2021-01-31,250.61,6679.12,1,54
10300,5144,2021-11-17,246.79,10693.5,0,0
10301,5684,2023-11-17,1281.04,2528.97,1,45
10302,5455,2020-12-06,968.88,31818.04,1,55
10303,5368,2024-06-13,665.51,24870.38,0,0
10304,5759,2023-04-06,1362.5,12597.61,0,0
10305,5247,2020-02-04,291.26,6552.55,0,0
10306,5923,2020-10-10,1474.42,1605.91,0,0
10307,5045,2021-12-28,1001.18,6669.82,0,0
10308,5765,2022-02-07,438.5,18131.39,0,0
10309,5375,2020-01-11,1082.79,9887.08,0,0
10310,5291,2023-03-02,1192.4,10359.29,1,19
10311,5207,2024-05-21,758.15,35023.05,0,0
10312,5924,2022-09-19,1320.12,20605.51,0,0
10313,5995,2023-11-20,395.95,29170.08,0,0
10314,5519,2024-09-25,562.49,1428.44,0,0
10315,5958,2022-11-23,321.54,14606.53,1,30
10316,5242,2023-01-07,474.14,19166.77,1,49
10317,5622,2020-03-29,510.35,7456.67,0,0
10318,5114,2020-03-06,1392.92,4807.66,0,0
10319,5819,2021-06-27,301.54,34812.15,0,0
10320,5302,2023-12-31,755.64,37577.27,0,0
10321,5276,2024-11-08,892.12,3152.27,0,0
10322,5096,2021-04-01,1368.3,13960.75,0,0
10323,5294,2024-02-15,1497.01,38331.43,0,0
10324,5701,2021-04-08,1179.4,3326.47,1,14
10325,5360,2023-11-23,1462.03,25745.65,0,0
10326,5288,2024-06-16,1223.23,38888.85,0,0
10327,5154,2024-01-09,1452.16,39128.95,0,0
10328,5570,2022-05-06,1119.45,18848.93,1,53
10329,5423,2020-12-14,303.69,6509.96,0,0
10330,5916,2023-08-01,722.5,8083.37,1,2
10331,5850,2024-02-07,1040.58,35584.06,0,0
10332,5050,2020-11-06,655.93,36467.32,0,0
10333,5207,2020-01-17,555.4,24315.19,0,0
10334,5564,2023-12-18,950.62,30647.06,0,0
10335,5854,2021-08-02,1413.55,29597.25,0,0
10336,5883,2024-11-08,245.48,26472.86,1,43
10337,5662,2022-07-02,1200.0,33091.08,0,0
10338,5565,2020-08-14,1139.55,27416.26,0,0
10339,5213,2022-10-12,1453.14,21360.09,0,0
10340,5066,2020-08-07,1409.92,9478.25,0,0
10341,5232,2020-05-18,1190.9,29755.53,0,0
10342,5885,2023-09-29,876.53,18937.51,0,0
10343,5811,2022-06-20,465.55,11791.67,0,0
10344,5850,2021-04-09,908.81,32077.85,1,24
10345,5663,2023-06-11,1194.96,27868.54,0,0
10346,5717,2020-12-19,1364.37,37493.58,1,57
10347,5320,2022-07-01,1226.63,6617.67,0,0
10348,5767,2020-06-10,453.85,25967.57,1,27
10349,5137,2021-08-15,979.59,9769.58,0,0
10350,5881,2021-03-07,631.83,36143.32,0,0
10351,5647,2023-03-04,211.97,3979.98,0,0
10352,5937,2024-02-08,460.29,26246.47,0,0
10353,5566,2020-09-20,347.19,31643.43,1,1
10354,5065,2020-10-16,1295.53,14196.71,0,0
10355,5514,2020-05-07,536.06,38165.52,1,51
10356,5132,2021-06-01,570.11,34029.23,0,0
10357,5334,2023-12-15,1447.92,11784.73,0,0
10358,5032,2021-02-17,692.81,301.64,1,32
10359,5868,2020-01-04,212.46,11866.29,0,0
10360,5898,2023-06-02,569.0,11252.42,0,0
10361,5872,2020-12-31,355.09,35598.58,0,0
10362,5498,2024-06-30,333.65,38684.85,1,41
10363,5243,2020-08-09,300.73,2817.6,0,0
10364,5192,2022-09-30,971.24,18851.79,0,0
10365,5142,2023-01-10,446.15,21933.28,0,0
10366,5660,2021-08-04,669.62,3716.47,0,0
10367,5601,2021-09-29,1320.62,15099.91,1,3
10368,5561,2024-03-25,751.64,12683.3,1,1
10369,5648,2021-04-27,1390.4,21442.25,0,0
10370,5988,2021-01-09,847.32,26447.64,0,0
10371,5191,2021-09-23,718.49,28139.4,0,0
10372,5942,2020-02-17,1175.51,5470.2,0,0
10373,5149,2022-02-13,295.13,32517.91,0,0
10374,5599,2020-09-03,316.32,27141.68,0,0
10375,5416,2021-01-05,1047.57,35563.0,0,0
10376,5520,2021-10-26,833.02,17973.44,0,0
10377,5735,2020-02-05,1227.54,35755.59,0,0
10378,5869,2021-02-05,1391.15,34630.96,0,0
10379,5016,2023-08-26,704.88,17536.37,1,36
10380,5808,2020-09-22,975.33,15245.73,0,0
10381,5106,2024-03-20,850.91,37312.48,0,0
10382,5283,2020-02-24,1476.09,28606.59,0,0
10383,5104,2023-09-10,1280.41,37129.81,0,0
10384,5361,2021-01-12,1385.26,31878.99,0,0
10385,5658,2024-05-22,530.64,24371.9,0,0
10386,5035,2023-07-08,1204.28,4634.11,0,0
10387,5113,2024-04-28,545.12,11659.23,0,0
10388,5308,2020-07-02,471.37,38753.7,1,53
10389,5911,2021-10-09,1427.55,12776.88,0,0
10390,5959,2020-05-19,225.1,3730.19,1,5
10391,5053,2023-12-08,1455.01,28302.13,0,0
10392,5859,2021-08-31,394.04,29360.17,0,0
10393,5081,2021-10-14,1265.27,11418.31,0,0
10394,5616,2023-09-10,558.7,11906.88,0,0
10395,5834,2022-01-03,655.91,18755.72,0,0
10396,5369,2024-10-04,481.79,871.56,0,0
10397,5242,2023-04-20,961.17,31572.92,0,0
10398,5031,2024-04-20,652.52,12683.55,0,0
10399,5829,2020-10-16,1054.61,34150.52,0,0
10400,5704,2022-04-20,220.34,32105.22,0,0
10401,5869,2024-03-11,283.69,26456.08,0,0
10402,5361,2022-03-04,329.56,12994.99,0,0
10403,5233,2021-09-30,744.69,20652.66,0,0
10404,5610,2023-03-03,1259.24,17793.17,0,0
10405,5034,2022-12-09,1354.63,13555.28,0,0
10406,5243,2022-04-03,518.25,33925.45,0,0
10407,5951,2023-07-13,946.68,19340.28,0,0
10408,5059,2020-12-29,1198.87,33308.92,1,9
10409,5771,2024-06-30,575.48,4208.74,0,0
10410,5529,2021-04-03,731.71,5640.99,0,0
10411,5078,2021-09-23,881.17,39092.81,1,55
10412,5718,2020-11-07,375.34,23510.74,0,0
10413,5302,2021-10-05,233.78,20390.79,0,0
10414,5678,2022-01-05,398.65,20926.24,0,0
10415,5803,2021-07-02,1014.91,8610.75,0,0
10416,5897,2022-04-25,295.7,28748.16,0,0
10417,5112,2020-04-21,446.61,3391.22,0,0
10418,5413,2024-03-02,639.21,22932.95,1,26
10419,5900,2024-01-21,301.23,22830.75,0,0
10420,5317,2022-10-03,449.21,36567.54,0,0
10421,5865,2022-10-27,1384.65,21047.31,0,0
10422,5145,2023-02-21,225.09,5482.51,1,19
10423,5668,2020-07-30,1049.46,22910.13,0,0
10424,5690,2023-04-12,699.73,3653.11,0,0
10425,5858,2021-03-21,1074.44,8151.75,0,0
10426,5648,2023-10-29,965.3,1244.34,0,0
10427,5930,2023-03-08,490.55,20531.74,0,0
10428,5827,2022-08-24,1301.37,3381.3,1,40
10429,5018,2023-11-17,839.52,18775.78,0,0
10430,5351,2022-07-07,1269.3,37317.8,0,0
10431,5955,2021-12-01,727.82,28790.46,1,37
10432,5155,2024-08-14,1480.09,3096.47,0,0
10433,5784,2021-04-16,1201.64,8968.39,0,0
10434,5506,2024-09-07,1455.74,26946.5,0,0
10435,5778,2020-07-30,868.62,35788.07,0,0
10436,5360,2024-04-01,815.8,1316.74,0,0
10437,5332,2022-10-08,1182.09,32498.05,1,1
10438,5918,2023-02-12,1344.38,22472.56,0,0
10439,5528,2024-08-10,1453.39,21843.65,0,0
10440,5012,2020-03-20,621.92,38312.53,0,0
10441,5075,2023-11-11,1238.32,29905.78,0,0
10442,5212,2021-03-21,473.84,34004.75,0,0
10443,5691,2023-03-01,909.25,14159.82,0,0
10444,5641,2023-09-27,433.8,22174.56,0,0
10445,5283,2020-04-14,651.62,24616.23,0,0
10446,5195,2020-04-01,1410.77,12863.36,0,0
10447,5780,2020-05-09,389.92,22809.92,0,0
10448,5030,2020-11-22,1022.12,9466.22,0,0
10449,5009,2023-09-05,970.84,5735.03,0,0
10450,5309,2022-06-06,356.96,14958.81,0,0
10451,5445,2023-06-16,623.77,29571.59,0,0
10452,5310,2023-12-04,931.88,36647.49,0,0
10453,5677,2022-06-09,443.33,18308.56,0,0
10454,5705,2024-12-29,1240.81,25712.95,0,0
10455,5426,2023-10-14,1463.8,4121.49,0,0
10456,5817,2021-09-17,479.19,36178.55,0,0
10457,5772,2024-01-15,442.99,22744.17,0,0
10458,5704,2024-08-22,791.42,31213.53,0,0
10459,5591,2022-03-27,1172.09,31777.65,0,0
10460,5691,2024-01-07,566.08,10259.22,0,0
10461,5091,2020-03-10,225.84,21166.98,0,0
10462,5456,2022-03-28,903.59,38419.19,0,0
10463,5444,2021-10-20,1443.58,3585.38,0,0
10464,5727,2020-08-24,708.66,27322.0,0,0
10465,5079,2023-03-12,746.17,38490.56,0,0
10466,5475,2023-09-24,1459.57,12023.08,0,0
10467,5927,2020-12-21,1102.99,34457.92,0,0
10468,5103,2022-10-12,1134.92,37346.3,0,0
10469,5623,2023-08-23,931.51,29883.45,0,0
10470,5456,2022-05-12,1466.99,9253.13,0,0
10471,5990,2021-12-16,1095.53,13360.03,1,50
10472,5314,2023-06-16,1363.54,1432.37,0,0
10473,5247,2024-05-25,1109.19,33258.13,1,52
10474,5234,2021-01-13,1155.65,33984.45,0,0
10475,5594,2021-02-18,577.53,25308.41,0,0
10476,5644,2023-02-06,594.52,14101.11,0,0
10477,5235,2024-02-21,1217.88,3072.44,0,0
10478,5790,2024-08-20,585.72,30122.3,0,0
10479,5387,2024-11-16,931.6,29061.05,1,3
10480,5847,2022-03-12,524.16,36504.1,1,18
10481,5611,2024-05-01,1262.08,29221.28,0,0
10482,5943,2024-06-24,343.65,33147.8,0,0
10483,5038,2020-12-05,1278.28,29838.18,1,18
10484,5161,2021-06-18,983.55,25227.49,1,44
10485,5462,2020-02-25,442.98,17078.66,0,0
10486,5944,2023-10-15,904.65,36084.69,0,0
10487,5449,2022-02-16,567.25,26038.74,0,0
10488,5117,2021-12-21,620.51,15934.21,0,0
10489,5241,2022-12-11,656.99,3338.77,0,0
10490,5026,2020-01-05,282.32,11628.19,0,0
10491,5648,2024-06-29,1481.75,21749.07,0,0
10492,5562,2022-12-02,241.0,11025.41,0,0
10493,5976,2024-02-14,1061.25,8849.41,0,0
10494,5806,2021-04-06,682.6,21095.74,1,50
10495,5906,2022-11-13,1039.81,6792.81,1,57
10496,5298,2024-06-20,663.12,32016.4,0,0
10497,5805,2020-04-26,1075.88,19374.73,0,0
10498,5154,2024-11-22,1148.01,22954.51,0,0
10499,5732,2023-10-04,1097.72,5895.33,0,0
10500,5652,2021-08-14,348.15,12983.05,0,0
10501,5468,2024-01-03,1053.96,16403.59,0,0
10502,5049,2020-09-21,563.98,32328.51,0,0
10503,5654,2021-04-02,237.44,30806.38,0,0
10504,5046,2022-08-12,739.28,8919.1,0,0
10505,5675,2024-03-12,763.61,24647.16,1,18
10506,5285,2023-07-12,807.33,9738.25,0,0
10507,5780,2020-08-18,1116.27,39529.89,0,0
10508,5628,2021-06-25,601.5,38084.96,0,0
10509,5082,2024-05-05,609.86,22530.59,0,0
10510,5044,2021-02-07,278.72,27956.1,0,0
10511,5706,2023-06-08,1092.87,32057.22,0,0
10512,5770,2020-02-13,938.17,28839.94,0,0
10513,5955,2022-04-13,654.25,27993.15,1,25
10514,5273,2021-04-25,1116.75,38342.16,0,0
10515,5394,2022-04-19,898.57,23858.24,0,0
10516,5786,2023-01-04,810.02,25452.11,0,0
10517,5790,2021-03-27,864.72,33970.75,0,0
10518,5595,2022-07-04,1027.25,26795.63,0,0
10519,5058,2024-05-02,1058.0,29317.3,1,41
10520,5565,2020-03-14,575.65,9366.75,0,0
10521,5001,2021-06-26,382.97,14850.68,0,0
10522,5216,2020-06-30,403.62,5892.05,1,2
10523,5317,2021-02-09,1031.21,20230.62,0,0
10524,5228,2022-12-21,1334.74,18229.1,0,0
10525,5473,2020-11-01,732.35,39886.51,0,0
10526,5484,2023-11-04,420.38,24448.35,0,0
10527,5766,2022-04-15,1183.58,31457.79,0,0
10528,5671,2020-08-12,1282.24,13360.59,0,0
10529,5287,2022-03-16,1344.76,33261.81,0,0
10530,5511,2022-12-27,988.88,24603.4,0,0
10531,5578,2024-08-09,1318.95,27879.69,0,0
10532,5915,2023-11-01,220.04,11777.23,0,0
10533,5821,2021-11-01,339.41,21945.54,0,0
10534,5972,2020-12-19,320.35,25361.48,1,30
10535,5458,2022-12-18,1126.39,23563.79,0,0
10536,5095,2021-04-28,290.46,36607.75,0,0
10537,5493,2023-08-07,845.27,35930.91,0,0
10538,5765,2021-10-26,814.52,38839.36,0,0
10539,5150,2023-04-09,603.91,26697.12,0,0
10540,5023,2023-02-06,1331.53,38876.57,1,28
10541,5756,2020-08-03,421.56,33299.12,0,0
10542,5215,2021-10-14,658.2,10833.29,1,56
10543,5399,2022-09-18,1206.42,17097.43,1,3
10544,5410,2021-11-21,239.55,9535.7,0,0
10545,5131,2024-04-20,1074.84,167.89,0,0
10546,5855,2024-11-11,1261.32,7521.95,0,0
10547,5148,2024-10-07,1411.95,162.42,0,0
10548,5381,2020-10-11,1339.19,28793.54,0,0
10549,5109,2024-02-02,615.2,17021.37,1,48
10550,5552,2020-04-27,962.27,12502.99,0,0
10551,5121,2022-05-12,300.48,30468.84,0,0
10552,5295,2022-09-02,535.23,33299.47,0,0
10553,5120,2021-02-21,322.49,39011.98,1,43
10554,5456,2022-11-12,609.74,25680.54,0,0
10555,5530,2020-04-13,1337.74,18461.16,1,54
10556,5169,2021-10-01,651.32,12210.57,1,21
10557,5710,2023-05-27,930.47,8892.73,0,0
10558,5923,2021-09-28,763.4,8517.04,0,0
10559,5996,2021-02-02,796.59,16367.57,0,0
10560,5143,2020-05-11,1460.44,39671.45,0,0
10561,5037,2024-11-29,585.0,34.15,0,0
10562,5698,2022-06-04,1015.52,7888.24,0,0
10563,5261,2024-10-23,746.08,7535.72,0,0
10564,5231,2021-03-30,279.49,28684.78,0,0
10565,5254,2023-05-20,836.13,14099.39,0,0
10566,5329,2024-06-26,1257.35,18290.43,0,0
10567,5903,2021-09-19,328.38,5944.97,0,0
10568,5297,2022-08-27,290.47,16199.88,1,8
10569,5980,2020-10-02,399.72,4127.99,0,0
10570,5010,2022-08-17,1193.72,21321.73,0,0
10571,5446,2022-12-11,1141.19,3917.53,0,0
10572,5922,2023-08-11,934.52,31620.34,1,23
10573,5836,2023-01-31,808.69,22664.07,0,0
10574,5230,2021-03-25,1354.82,28958.71,0,0
10575,5536,2021-03-13,1196.71,16740.66,0,0
10576,5078,2022-03-30,1255.52,15259.65,0,0
10577,5425,2022-01-02,1257.24,3928.36,1,30
10578,5193,2021-10-02,1035.53,20954.22,0,0
10579,5401,2021-07-13,795.42,20580.09,0,0
10580,5109,2023-11-14,1324.08,18724.08,0,0
10581,5792,2024-08-20,1403.81,29620.73,0,0
10582,5923,2020-11-01,230.95,33300.18,0,0
10583,5263,2022-08-13,267.02,30031.59,0,0
10584,5329,2023-06-20,1446.37,5754.63,0,0
10585,5363,2024-05-10,560.31,24882.38,0,0
10586,5867,2023-08-20,1335.38,3212.92,0,0
10587,5378,2021-02-10,705.43,27784.89,1,54
10588,5780,2023-03-22,354.83,15273.56,0,0
10589,5341,2024-05-08,304.58,5299.96,0,0
10590,5259,2023-02-01,403.46,34482.03,0,0
10591,5335,2024-06-17,524.86,24560.33,0,0
10592,5085,2021-12-24,835.07,14189.0,1,24
10593,5522,2020-04-14,1111.95,1229.09,0,0
10594,5801,2020-10-03,1482.32,21492.41,1,38
10595,5814,2023-04-21,773.96,36929.04,0,0
10596,5571,2021-08-30,873.64,23855.19,1,14
10597,5308,2024-08-25,878.36,38866.02,0,0
10598,5262,2021-03-03,901.26,5458.04,0,0
10599,5898,2020-12-30,873.06,22732.2,0,0
10600,5797,2024-01-28,211.41,31925.0,0,0
10601,5631,2022-11-21,202.24,21021.63,0,0
10602,5680,2020-02-15,326.97,3642.65,1,38
10603,5865,2021-09-13,332.02,23315.44,0,0
10604,5701,2020-10-21,1116.37,24469.52,0,0
10605,5452,2023-04-25,466.39,29148.37,1,2
10606,5251,2024-08-25,1363.13,30448.46,0,0
10607,5324,2020-03-26,1407.19,30830.91,0,0
10608,5925,2022-09-19,1468.66,26537.78,0,0
10609,5229,2023-10-14,1420.81,8632.45,0,0
10610,5702,2021-09-06,553.45,16169.43,1,35
10611,5828,2021-03-26,862.71,31045.2,1,50
10612,5636,2020-07-27,428.09,38137.08,0,0
10613,5596,2022-12-25,1248.07,3157.88,0,0
10614,5297,2024-06-17,1354.96,21421.47,0,0
10615,5727,2024-06-25,1306.68,12500.89,1,50
10616,5237,2022-07-12,763.38,9015.76,0,0
10617,5978,2023-12-15,1186.28,20232.43,0,0
10618,5625,2020-02-29,326.85,24243.57,0,0
10619,5217,2021-07-24,252.32,390.89,0,0
10620,5833,2023-04-23,1179.21,31208.26,0,0
10621,5246,2020-06-11,752.96,32795.29,1,0
10622,5448,2022-05-06,1494.21,38620.43,0,0
10623,5847,2020-09-12,326.43,7225.75,1,14
10624,5319,2020-02-12,1312.32,23782.1,0,0
10625,5994,2021-11-12,823.98,17065.01,1,42
10626,5432,2020-04-12,1275.3,13393.11,0,0
10627,5404,2020-04-11,1262.27,22625.34,0,0
10628,5886,2021-05-24,1390.79,31295.32,0,0
10629,5037,2020-06-15,587.21,922.11,0,0
10630,5576,2021-10-06,1434.74,38776.0,1,53
10631,5731,2023-02-11,397.17,32395.26,0,0
10632,5342,2020-12-16,306.56,30046.15,0,0
10633,5389,2022-02-11,761.1,30415.5,1,51
10634,5034,2024-11-21,1276.82,15562.43,1,50
10635,5039,2022-01-10,815.45,30064.82,0,0
10636,5579,2023-04-11,1278.07,15470.81,1,4
10637,5209,2021-11-22,1148.59,35948.27,0,0
10638,5830,2023-03-19,472.26,7088.9,0,0
10639,5856,2024-03-31,1433.55,11693.9,0,0
10640,5152,2023-09-15,279.02,22053.5,0,0
10641,5899,2023-01-24,1367.76,12768.44,0,0
10642,5365,2020-06-23,595.78,16969.49,0,0
